Packet ID, Utilization, Create Time, Receive Time
70,0.8,0.596228648478,1.03054803425
71,0.8,0.62495798016,1.00981870256
72,0.8,0.634256134245,1.00852054848
73,0.8,0.64763264714,1.008
74,0.8,0.650210303044,1.0134223441
75,0.8,0.65726869465,1.01436395249
76,0.8,0.667233667325,1.01239897981
77,0.8,0.66741920874,1.0202134384
78,0.8,0.691649234324,1.008
79,0.8,0.695364757502,1.01228447682
80,0.8,0.70397962288,1.01166961144
81,0.8,0.710172331968,1.01347690236
82,0.8,0.717752288623,1.0138969457
83,0.8,0.717785585574,1.02186364875
84,0.8,0.724228561587,1.02342067274
85,0.8,0.748153249686,1.008
86,0.8,0.763749797664,1.008
87,0.8,0.783818833669,1.008
88,0.8,0.785061187422,1.01475764625
89,0.8,0.806710055566,1.008
90,0.8,0.815255076552,1.008
91,0.8,0.840033931371,1.008
92,0.8,0.844347310444,1.01168662093
93,0.8,0.844983542104,1.01905038927
94,0.8,0.852812949192,1.01922098218
95,0.8,0.855124485579,1.02490944579
96,0.8,0.868018263563,1.02001566781
97,0.8,0.874730634718,1.02130329665
98,0.8,0.876528208203,1.02750572317
99,0.8,0.897187165399,1.01484676597
100,0.8,0.906129543403,1.01390438797
101,0.8,0.938782544567,1.008
102,0.8,0.959549232178,1.008
103,0.8,0.967246776755,1.00830245542
104,0.8,0.972105424804,1.01144380737
105,0.8,0.978604071078,1.0129451611
106,0.8,0.996869305763,1.008
107,0.8,1.02048912305,1.008
108,0.8,1.02094033118,1.01554879187
109,0.8,1.03229880849,1.01219031456
110,0.8,1.05194401617,1.008
111,0.8,1.06078129156,1.008
112,0.8,1.06185070677,1.01493058479
113,0.8,1.06653440098,1.01824689058
114,0.8,1.06947239964,1.02330889192
115,0.8,1.0708254218,1.02995586976
116,0.8,1.0710540512,1.03772724035
117,0.8,1.08637451035,1.03040678121
118,0.8,1.1201683789,1.008
119,0.8,1.12849003907,1.008
120,0.8,1.12925147051,1.01523856856
121,0.8,1.13407529872,1.01841474034
122,0.8,1.15000268789,1.01048735117
123,0.8,1.15418851731,1.01430152175
124,0.8,1.16292303283,1.01356700624
125,0.8,1.16996241599,1.01452762307
126,0.8,1.17418233489,1.01830770417
127,0.8,1.17807132969,1.02241870938
128,0.8,1.18285235552,1.02563768355
129,0.8,1.18372346409,1.03276657497
130,0.8,1.21625629679,1.00823374228
131,0.8,1.21638220175,1.01610783731
132,0.8,1.22687946888,1.01361057018
133,0.8,1.22771633157,1.0207737075
134,0.8,1.23829831167,1.0181917274
135,0.8,1.27330027494,1.008
136,0.8,1.28795234988,1.008
137,0.8,1.29156709723,1.01238525264
138,0.8,1.29857823419,1.01337411568
139,0.8,1.29873835205,1.02121399783
140,0.8,1.30604120702,1.02191114285
141,0.8,1.30939683588,1.026555514
142,0.8,1.31503869106,1.02891365881
143,0.8,1.32219419856,1.02975815132
144,0.8,1.32394037848,1.03601197139
145,0.8,1.37082800933,1.008
146,0.8,1.37376474156,1.01306326778
147,0.8,1.37899908771,1.01582892162
148,0.8,1.38187686226,1.02095114708
149,0.8,1.38362428555,1.02720372378
150,0.8,1.39698773772,1.02184027161
151,0.8,1.40434826094,1.0224797484
152,0.8,1.4077700426,1.02705796674
153,0.8,1.41196244084,1.03086556849
154,0.8,1.42429280716,1.02653520218
155,0.8,1.44032858647,1.01849942286
156,0.8,1.45145126525,1.01537674409
157,0.8,1.45262769588,1.02220031346
158,0.8,1.4576797317,1.02514827763
159,0.8,1.47117877749,1.01964923185
160,0.8,1.47498381924,1.02384419009
161,0.8,1.47680238463,1.0300256247
162,0.8,1.4781261493,1.03670186004
163,0.8,1.48085173909,1.04197627025
164,0.8,1.50182281919,1.02900519015
165,0.8,1.52003715986,1.01879084947
166,0.8,1.52848871716,1.01833929217
167,0.8,1.53350966814,1.02131834119
168,0.8,1.54207291279,1.02075509655
169,0.8,1.54414729909,1.02668071024
170,0.8,1.54859923641,1.03022877292
171,0.8,1.57888552312,1.008
172,0.8,1.59730583526,1.008
173,0.8,1.60160014274,1.01170569252
174,0.8,1.6105232761,1.01078255916
175,0.8,1.62490066955,1.008
176,0.8,1.63954512875,1.008
177,0.8,1.65652035874,1.008
178,0.8,1.65902861046,1.01349174828
179,0.8,1.66547114174,1.015049217
180,0.8,1.66567626424,1.0228440945
181,0.8,1.67316591676,1.02335444198
182,0.8,1.68428849219,1.02023186655
183,0.8,1.68480243857,1.02771792018
184,0.8,1.68976426332,1.03075609542
185,0.8,1.69363454677,1.03488581197
186,0.8,1.71813263902,1.01838771972
187,0.8,1.72988315674,1.014637202
188,0.8,1.74404995756,1.00847040118
189,0.8,1.75518166076,1.008
190,0.8,1.76347338312,1.008
191,0.8,1.76661264539,1.01286073773
192,0.8,1.77842757732,1.0090458058
193,0.8,1.78018079773,1.01529258539
194,0.8,1.7810295863,1.02244379682
195,0.8,1.78554175436,1.02593162875
196,0.8,1.80724959204,1.01222379107
197,0.8,1.81026912929,1.01720425383
198,0.8,1.82573196119,1.00974142192
199,0.8,1.85690845678,1.008
200,0.8,1.87077918249,1.008
201,0.8,1.87415814669,1.0126210358
202,0.8,1.87572431552,1.01905486697
203,0.8,1.87724241789,1.02553676459
204,0.8,1.88156130233,1.02921788015
205,0.8,1.8987819345,1.01999724799
206,0.8,1.91856857582,1.00821060667
207,0.8,1.92701831675,1.008
208,0.8,1.93784166007,1.008
209,0.8,1.96757537267,1.008
210,0.8,1.98516826021,1.008
211,0.8,1.99615170926,1.008
212,0.8,1.99821437259,1.01393733667
213,0.8,2.0005696281,1.01958208116
214,0.8,2.00983119123,1.01832051804
215,0.8,2.01618721445,1.01996449482
216,0.8,2.02680573162,1.01734597764
217,0.8,2.02931250309,1.02283920617
218,0.8,2.03240224386,1.0277494654
219,0.8,2.03822508075,1.02992662852
220,0.8,2.03984167685,1.03631003242
221,0.8,2.04745466732,1.03669704194
222,0.8,2.06274314888,1.02940856038
223,0.8,2.06596107099,1.03419063828
224,0.8,2.06792001543,1.04023169383
225,0.8,2.08010480667,1.03604690259
226,0.8,2.09168632532,1.03246538394
227,0.8,2.11437416517,1.01777754409
228,0.8,2.11769854294,1.02245316632
229,0.8,2.14050115952,1.008
230,0.8,2.14827439374,1.00822676577
231,0.8,2.15157954268,1.01292161683
232,0.8,2.15770700992,1.0147941496
233,0.8,2.16677472687,1.01372643264
234,0.8,2.16755225484,1.02094890467
235,0.8,2.1707763278,1.02572483172
236,0.8,2.17493999109,1.02956116843
237,0.8,2.19204371563,1.02045744388
238,0.8,2.21687524144,1.008
239,0.8,2.22984028919,1.008
240,0.8,2.26086010764,1.008
241,0.8,2.27165949056,1.008
242,0.8,2.27495927522,1.01270021534
243,0.8,2.27539068849,1.02026880207
244,0.8,2.2775428621,1.02611662846
245,0.8,2.27973468857,1.03192480199
246,0.8,2.28820439417,1.03145509639
247,0.8,2.29524694637,1.03241254419
248,0.8,2.30019032769,1.03546916287
249,0.8,2.30611492075,1.03754456981
250,0.8,2.33113376787,1.02052572269
251,0.8,2.33678698645,1.02287250411
252,0.8,2.35817825157,1.00948123899
253,0.8,2.3888386967,1.008
254,0.8,2.39090365715,1.01393503956
255,0.8,2.4159966901,1.008
256,0.8,2.43679466287,1.008
257,0.8,2.47652048881,1.008
258,0.8,2.49319928656,1.008
259,0.8,2.49679150719,1.01240777937
260,0.8,2.50301340423,1.01418588232
261,0.8,2.52912051865,1.008
262,0.8,2.53527323474,1.00984728391
263,0.8,2.54507453337,1.00804598528
264,0.8,2.55115063959,1.00996987906
265,0.8,2.58529421882,1.008
266,0.8,2.59460856578,1.008
267,0.8,2.60082716813,1.00978139765
268,0.8,2.60109000861,1.01751855717
269,0.8,2.62825549943,1.008
270,0.8,2.64038554546,1.008
271,0.8,2.64244228921,1.01394325626
272,0.8,2.6431315477,1.02125399776
273,0.8,2.67889570776,1.008
274,0.8,2.6850089088,1.00988679896
275,0.8,2.68883915518,1.01405655258
276,0.8,2.71906074468,1.008
277,0.8,2.72072033952,1.01434040516
278,0.8,2.72369615471,1.01936458997
279,0.8,2.73745078936,1.01360995532
280,0.8,2.75008816698,1.0089725777
281,0.8,2.75272911524,1.01433162944
282,0.8,2.77540442166,1.008
283,0.8,2.77588261455,1.0155218071
284,0.8,2.79489005119,1.008
285,0.8,2.79830504089,1.0125850103
286,0.8,2.79957698141,1.01931306977
287,0.8,2.81026057115,1.01662948004
288,0.8,2.81419538714,1.02069466404
289,0.8,2.82049990861,1.02239014258
290,0.8,2.82258071866,1.02830933252
291,0.8,2.83972938484,1.01916066635
292,0.8,2.84019689124,1.02669315994
293,0.8,2.85081603568,1.02407401551
294,0.8,2.85799543489,1.02489461629
295,0.8,2.87075026232,1.02013978887
296,0.8,2.87652350022,1.02236655097
297,0.8,2.88471995895,1.02217009224
298,0.8,2.88545842352,1.02943162767
299,0.8,2.90329527811,1.01959477308
300,0.8,2.90599265639,1.0248973948
301,0.8,2.91999066478,1.0188993864
302,0.8,2.92215809004,1.02473196115
303,0.8,2.92216682827,1.03272322291
304,0.8,2.92561478213,1.03727526906
305,0.8,2.93267184131,1.03821820988
306,0.8,2.93304318014,1.04584687105
307,0.8,2.94298866453,1.04390138665
308,0.8,2.953930036,1.04096001519
309,0.8,2.96370971938,1.0391803318
310,0.8,2.97714864774,1.03374140345
311,0.8,2.97890264855,1.03998740264
312,0.8,3.01149255125,1.01539749994
313,0.8,3.01835238616,1.01653766503
314,0.8,3.02369041188,1.01919963931
315,0.8,3.04082226328,1.01006778791
316,0.8,3.04338243828,1.01550761291
317,0.8,3.07484529963,1.008
318,0.8,3.0800716529,1.01077364673
319,0.8,3.09468552262,1.008
320,0.8,3.10110472656,1.00958079606
321,0.8,3.11574910497,1.008
322,0.8,3.12296497999,1.00878412497
323,0.8,3.12510443268,1.01464467228
324,0.8,3.12587128291,1.02187782206
325,0.8,3.13811144525,1.01763765972
326,0.8,3.13914003181,1.02460907316
327,0.8,3.1488115124,1.02293759257
328,0.8,3.15682027484,1.02292883013
329,0.8,3.15816714901,1.02958195596
330,0.8,3.16781437397,1.027934731
331,0.8,3.17797115205,1.02577795292
332,0.8,3.18494653604,1.02680256893
333,0.8,3.19667208004,1.02307702492
334,0.8,3.19724954395,1.03049956101
335,0.8,3.19948505008,1.03626405489
336,0.8,3.21530006226,1.0284490427
337,0.8,3.21904651056,1.03270259441
338,0.8,3.2230456555,1.03670344947
339,0.8,3.22500988943,1.04273921554
340,0.8,3.23639365894,1.03935544603
341,0.8,3.23866772583,1.04508137913
342,0.8,3.23969504909,1.05205405587
343,0.8,3.28676877482,1.01298033015
344,0.8,3.28761684499,1.02013225998
345,0.8,3.29599037323,1.01975873174
346,0.8,3.2988899482,1.02485915677
347,0.8,3.36081261657,1.008
348,0.8,3.36957596454,1.008
349,0.8,3.3726712594,1.01290470514
350,0.8,3.38485593725,1.00872002729
351,0.8,3.4036272911,1.008
352,0.8,3.42273253033,1.008
353,0.8,3.43150684977,1.008
354,0.8,3.4522882352,1.008
355,0.8,3.46848788735,1.008
356,0.8,3.48203902348,1.008
357,0.8,3.50120559947,1.008
358,0.8,3.521487935,1.008
359,0.8,3.54592018223,1.008
360,0.8,3.5668103723,1.008
361,0.8,3.57307946659,1.00973090571
362,0.8,3.57421028699,1.0166000853
363,0.8,3.58501536901,1.01379500328
364,0.8,3.59514853545,1.01166183685
365,0.8,3.59883825198,1.01597212032
366,0.8,3.63382662695,1.008
367,0.8,3.67812622016,1.008
368,0.8,3.68158921269,1.01253700747
369,0.8,3.68470287391,1.01742334625
370,0.8,3.6899196048,1.02020661536
371,0.8,3.70786079625,1.01026542391
372,0.8,3.72757132449,1.008
373,0.8,3.73192228455,1.01164903994
374,0.8,3.73228814266,1.01928318183
375,0.8,3.7344033781,1.0251679464
376,0.8,3.75272101015,1.01485031435
377,0.8,3.78208703131,1.008
378,0.8,3.78682151321,1.0112655181
379,0.8,3.79029790961,1.01578912171
380,0.8,3.80696781124,1.008
381,0.8,3.8292327345,1.008
382,0.8,3.83959269787,1.008
383,0.8,3.84356245448,1.01203024339
384,0.8,3.84833885347,1.0152538444
385,0.8,3.84929353862,1.02229915925
386,0.8,3.85586588567,1.0237268122
387,0.8,3.88417085389,1.008
388,0.8,3.90125038795,1.008
389,0.8,3.902857453,1.01439293495
390,0.8,3.90625526938,1.01899511858
391,0.8,3.9184891527,1.01476123525
392,0.8,3.92783042009,1.01341996786
393,0.8,3.93019852815,1.01905185981
394,0.8,3.94445894031,1.01279144765
395,0.8,3.96482638267,1.008
396,0.8,3.9649159139,1.01591046876
397,0.8,3.96879798982,1.02002839285
398,0.8,3.98688742232,1.00993896035
399,0.8,4.00384930791,1.008
400,0.8,4.005215108,1.01463419991
401,0.8,4.0112611292,1.01658817871
402,0.8,4.0151906908,1.0206586171
403,0.8,4.02383380341,1.02001550449
404,0.8,4.04098519519,1.01086411271
405,0.8,4.05862048031,1.008
406,0.8,4.05868675154,1.01593372877
407,0.8,4.07209473922,1.01052574109
408,0.8,4.07560979386,1.01501068645
409,0.8,4.07742331013,1.02119717018
410,0.8,4.08268574296,1.02393473735
411,0.8,4.09029444943,1.02432603088
412,0.8,4.10184168603,1.02077879428
413,0.8,4.10906394335,1.02155653696
414,0.8,4.12594148409,1.01267899622
415,0.8,4.12939358707,1.01722689324
416,0.8,4.14784882174,1.008
417,0.8,4.15129195529,1.01255686645
418,0.8,4.17965539514,1.008
419,0.8,4.18125394368,1.01440145146
420,0.8,4.18280641114,1.02084898401
421,0.8,4.20013768548,1.01151770966
422,0.8,4.21117341249,1.00848198265
423,0.8,4.22249424842,1.008
424,0.8,4.23328315363,1.008
425,0.8,4.26052544308,1.008
426,0.8,4.27224704928,1.008
427,0.8,4.27802225357,1.01022479571
428,0.8,4.28973818091,1.008
429,0.8,4.30096529589,1.008
430,0.8,4.30129936066,1.01566593522
431,0.8,4.34276042358,1.008
432,0.8,4.34742974988,1.0113306737
433,0.8,4.35291177814,1.01384864544
434,0.8,4.36418268426,1.01057773932
435,0.8,4.36617776357,1.01658266001
436,0.8,4.38728818999,1.008
437,0.8,4.39502031079,1.0082678792
438,0.8,4.41087620497,1.008
439,0.8,4.41539807958,1.01147812539
440,0.8,4.42095251885,1.01392368612
441,0.8,4.45579046788,1.008
442,0.8,4.47158126182,1.008
443,0.8,4.48763947036,1.008
444,0.8,4.49920906086,1.008
445,0.8,4.51259962897,1.008
446,0.8,4.52761664098,1.008
447,0.8,4.5407756652,1.008
448,0.8,4.55067470204,1.008
449,0.8,4.58053724525,1.008
450,0.8,4.59967256456,1.008
451,0.8,4.61771811636,1.008
452,0.8,4.61821349992,1.01550461645
453,0.8,4.62000664494,1.02171147142
454,0.8,4.62214871888,1.02756939748
455,0.8,4.63475400214,1.02296411423
456,0.8,4.64260224725,1.02311586912
457,0.8,4.65091661363,1.02280150273
458,0.8,4.65240271239,1.02931540397
459,0.8,4.65298408173,1.03673403463
460,0.8,4.66183376179,1.03588435458
461,0.8,4.67112957671,1.03458853965
462,0.8,4.67477796258,1.03894015378
463,0.8,4.68772512558,1.03399299078
464,0.8,4.69073073319,1.03898738318
465,0.8,4.7071157832,1.03060233316
466,0.8,4.72393791979,1.02178019657
467,0.8,4.72506334216,1.0286547742
468,0.8,4.74458271415,1.01713540221
469,0.8,4.74728134308,1.02243677328
470,0.8,4.75127093956,1.0264471768
471,0.8,4.75695460075,1.02876351561
472,0.8,4.77545779233,1.01826032403
473,0.8,4.78971248554,1.01200563082
474,0.8,4.79557740304,1.01414071332
475,0.8,4.79917799835,1.01854011801
476,0.8,4.80033677345,1.02538134292
477,0.8,4.82348729565,1.01023082071
478,0.8,4.82520006672,1.01651804964
479,0.8,4.83287786679,1.01684024957
480,0.8,4.85234048207,1.008
481,0.8,4.85943929318,1.00890118888
482,0.8,4.86128646665,1.01505401542
483,0.8,4.86598184795,1.01835863412
484,0.8,4.91639238145,1.008
485,0.8,4.92522958632,1.008
486,0.8,4.93842951914,1.008
487,0.8,4.94817074791,1.008
488,0.8,4.96670233854,1.008
489,0.8,4.98283491072,1.008
490,0.8,4.98347628121,1.01535862951
491,0.8,4.99630430439,1.01053060633
492,0.8,5.01094940178,1.008
493,0.8,5.02857730558,1.008
494,0.8,5.03952255729,1.008
495,0.8,5.04714951053,1.00837304676
496,0.8,5.05010555176,1.01341700552
497,0.8,5.06221581401,1.00930674328
498,0.8,5.06678152393,1.01274103336
499,0.8,5.07348501594,1.01403754135
500,0.8,5.07706734762,1.01845520966
501,0.8,5.13812916394,1.008
502,0.8,5.14052358217,1.01360558177
503,0.8,5.1421289234,1.02000024055
504,0.8,5.16806710198,1.008
505,0.8,5.17362884084,1.01043826113
506,0.8,5.17465725649,1.01740984549
507,0.8,5.20930919304,1.008
508,0.8,5.21572058784,1.0095886052
509,0.8,5.2193850583,1.01392413473
510,0.8,5.23355740381,1.008
511,0.8,5.2403761288,1.00918127502
512,0.8,5.25258937532,1.008
513,0.8,5.25407170187,1.01451767345
514,0.8,5.27432122637,1.008
515,0.8,5.30753663588,1.008
516,0.8,5.35063379099,1.008
517,0.8,5.35442003844,1.01221375255
518,0.8,5.3623440444,1.01228974659
519,0.8,5.36508924573,1.01754454526
520,0.8,5.36741635955,1.02321743144
521,0.8,5.37224933307,1.02638445792
522,0.8,5.38675141817,1.01988237282
523,0.8,5.39902338659,1.0156104044
524,0.8,5.41802442972,1.008
525,0.8,5.42002297524,1.01400145449
526,0.8,5.42680368798,1.01522074174
527,0.8,5.43301024961,1.01701418012
528,0.8,5.43749237113,1.02053205859
529,0.8,5.43815087008,1.02787355964
530,0.8,5.45181388559,1.02221054413
531,0.8,5.46061267216,1.02141175756
532,0.8,5.46584898265,1.02417544707
533,0.8,5.48179892159,1.01622550813
534,0.8,5.49920610203,1.008
535,0.8,5.49998006235,1.01522603969
536,0.8,5.51640030258,1.008
537,0.8,5.51685242446,1.01554787812
538,0.8,5.52627623374,1.01412406884
539,0.8,5.55166690716,1.008
540,0.8,5.5531057024,1.01456120476
541,0.8,5.55417338882,1.02149351835
542,0.8,5.55565621107,1.0280106961
543,0.8,5.57355383772,1.01811306944
544,0.8,5.58524257919,1.01442432797
545,0.8,5.60392829267,1.008
546,0.8,5.62567248083,1.008
547,0.8,5.65186121275,1.008
548,0.8,5.66089685242,1.008
549,0.8,5.66325413091,1.01364272151
550,0.8,5.66856178274,1.01633506968
551,0.8,5.67156746425,1.02132938817
552,0.8,5.67532268224,1.02557417018
553,0.8,5.67790796664,1.03098888578
554,0.8,5.69040221265,1.02649463977
555,0.8,5.69241671586,1.03248013656
556,0.8,5.70757837457,1.02531847785
557,0.8,5.71078820506,1.03010864736
558,0.8,5.7514560456,1.008
559,0.8,5.76758164909,1.008
560,0.8,5.77234750318,1.01123414591
561,0.8,5.77871048237,1.01287116672
562,0.8,5.78920668896,1.01037496014
563,0.8,5.80487153673,1.008
564,0.8,5.81117460714,1.00969692958
565,0.8,5.81767746862,1.01119406811
566,0.8,5.81914102676,1.01773050997
567,0.8,5.82631265768,1.01855887905
568,0.8,5.84859940188,1.008
569,0.8,5.8536146457,1.01098475619
570,0.8,5.85860057288,1.013998829
571,0.8,5.87842225518,1.008
572,0.8,5.89024989,1.008
573,0.8,5.89290333234,1.01334655766
574,0.8,5.92159739821,1.008
575,0.8,5.92746839747,1.01012900073
576,0.8,5.93024153349,1.01535586471
577,0.8,5.93182509047,1.02177230774
578,0.8,5.95631131765,1.008
579,0.8,5.96143246641,1.01087885123
580,0.8,5.98292352895,1.008
581,0.8,5.98388226446,1.01504126448
582,0.8,5.98996037418,1.01696315476
583,0.8,5.9989093931,1.01601413584
584,0.8,6.02815075082,1.008
585,0.8,6.0368347889,1.008
586,0.8,6.03944405956,1.01339072934
587,0.8,6.04375964466,1.01707514425
588,0.8,6.05924383303,1.00959095587
589,0.8,6.06053138439,1.01630340451
590,0.8,6.06403536963,1.02079941927
591,0.8,6.07989929765,1.01293549125
592,0.8,6.08253542027,1.01829936863
593,0.8,6.08948057632,1.01935421258
594,0.8,6.12454224617,1.008
595,0.8,6.14089871459,1.008
596,0.8,6.14220376075,1.01469495384
597,0.8,6.14387607061,1.02102264399
598,0.8,6.14811489968,1.02478381492
599,0.8,6.15140289178,1.02949582281
600,0.8,6.15280662072,1.03609209387
601,0.8,6.16379657903,1.03310213557
602,0.8,6.17235445919,1.03254425541
603,0.8,6.17489265364,1.03800606095
604,0.8,6.17779775107,1.04310096352
605,0.8,6.17990699148,1.04899172311
606,0.8,6.18659615828,1.05030255632
607,0.8,6.19057421734,1.05432449725
608,0.8,6.19221005924,1.06068865536
609,0.8,6.19810491559,1.062793799
610,0.8,6.19961941958,1.06927929501
611,0.8,6.20689223921,1.07000647538
612,0.8,6.20925524362,1.07564347097
613,0.8,6.21947133757,1.07342737702
614,0.8,6.23880552011,1.06209319448
615,0.8,6.24431799412,1.06458072047
616,0.8,6.25144147576,1.06545723884
617,0.8,6.28600091784,1.03889779675
618,0.8,6.30926960827,1.02362910633
619,0.8,6.33282295517,1.00807575942
620,0.8,6.33937612949,1.0095225851
621,0.8,6.33950515807,1.01739355652
622,0.8,6.34515950758,1.01973920701
623,0.8,6.37086420664,1.008
624,0.8,6.37397834297,1.01288586366
625,0.8,6.3823157179,1.01254848874
626,0.8,6.39221436892,1.01064983772
627,0.8,6.39424303138,1.01662117526
628,0.8,6.39470010838,1.02416409825
629,0.8,6.42769059127,1.008
630,0.8,6.43556866776,1.00812192351
631,0.8,6.44069139784,1.01099919343
632,0.8,6.47363393855,1.008
633,0.8,6.47369884066,1.0159350979
634,0.8,6.47581163971,1.02182229884
635,0.8,6.4809833151,1.02465062346
636,0.8,6.48098439678,1.03264954178
637,0.8,6.48148553325,1.0401484053
638,0.8,6.49276699079,1.03686694777
639,0.8,6.49332288005,1.0443110585
640,0.8,6.50607144557,1.03956249298
641,0.8,6.51055093333,1.04308300522
642,0.8,6.51056929611,1.05106464244
643,0.8,6.51284759632,1.05678634224
644,0.8,6.5173799751,1.06025396345
645,0.8,6.52564925463,1.05998468393
646,0.8,6.53765961163,1.05597432693
647,0.8,6.54832366104,1.05331027752
648,0.8,6.57588401258,1.03374992598
649,0.8,6.59113595172,1.02649798683
650,0.8,6.59260344212,1.03303049643
651,0.8,6.59482852793,1.03880541062
652,0.8,6.59894913165,1.04268480691
653,0.8,6.60271988497,1.04691405358
654,0.8,6.6122531465,1.04538079205
655,0.8,6.61521259993,1.05042133863
656,0.8,6.6251651078,1.04846883075
657,0.8,6.65213449802,1.02949944053
658,0.8,6.66532622015,1.0243077184
659,0.8,6.6735864135,1.02404752505
660,0.8,6.68009210608,1.02554183247
661,0.8,6.68405216274,1.02958177581
662,0.8,6.7072999125,1.01433402606
663,0.8,6.7073138089,1.02232012965
664,0.8,6.71000711055,1.027626828
665,0.8,6.72303682351,1.02259711504
666,0.8,6.72430549871,1.02932843984
667,0.8,6.7428759522,1.01875798635
668,0.8,6.74599914103,1.02363479752
669,0.8,6.74758960998,1.03004432857
670,0.8,6.74921561359,1.03641832496
671,0.8,6.75628726829,1.03734667026
672,0.8,6.75785241011,1.04378152844
673,0.8,6.76347547066,1.04615846789
674,0.8,6.76993850848,1.04769543008
675,0.8,6.80743055942,1.01820337914
676,0.8,6.8207318882,1.01290205036
677,0.8,6.82317364197,1.01846029659
678,0.8,6.82666045031,1.02297348825
679,0.8,6.82842355296,1.02921038559
680,0.8,6.82948196089,1.03615197767
681,0.8,6.83043185329,1.04320208526
682,0.8,6.8423734613,1.03926047725
683,0.8,6.84464773591,1.04498620264
684,0.8,6.84593129039,1.05170264817
685,0.8,6.87725385641,1.02838008214
686,0.8,6.89006884475,1.0235650938
687,0.8,6.8904556899,1.03117824866
688,0.8,6.89605009721,1.03358384134
689,0.8,6.89757731255,1.04005662601
690,0.8,6.90294797249,1.04268596607
691,0.8,6.90642768936,1.04720624919
692,0.8,6.91150379264,1.05013014591
693,0.8,6.92515313161,1.04448080694
694,0.8,6.93350584071,1.04412809784
695,0.8,6.93560474012,1.05002919844
696,0.8,6.95109218193,1.04254175662
697,0.8,6.96005555798,1.04157838057
698,0.8,6.96086410607,1.04876983248
699,0.8,6.9854166042,1.03221733435
700,0.8,6.99457577956,1.031058159
701,0.8,6.99760508561,1.03602885294
702,0.8,7.02809092663,1.01354301192
703,0.8,7.05062767678,1.008
704,0.8,7.05494202755,1.01168564923
705,0.8,7.06102810037,1.01359957641
706,0.8,7.07158318845,1.01104448833
707,0.8,7.07275391043,1.01787376634
708,0.8,7.09639164893,1.008
709,0.8,7.10536309592,1.008
710,0.8,7.10680417397,1.01455892195
711,0.8,7.11239184472,1.01697125121
712,0.8,7.12297662636,1.01438646957
713,0.8,7.13189428884,1.01346880708
714,0.8,7.1513135882,1.008
715,0.8,7.15547834125,1.01183524694
716,0.8,7.15675623091,1.01855735729
717,0.8,7.15679392805,1.02651966014
718,0.8,7.17362424157,1.01768934662
719,0.8,7.19058431235,1.00872927585
720,0.8,7.20808196274,1.008
721,0.8,7.22035568085,1.008
722,0.8,7.22314048754,1.01321519331
