packet_id,util,create_time,receive_time
2.0,0.94,0.0,0.10800000000000001
3.0,0.94,0.003670735006820154,0.11232926499317987
4.0,0.94,0.010880368861118669,0.11311963113888135
5.0,0.94,0.02782571023894742,0.10800000000000001
6.0,0.94,0.044444694870845985,0.10800000000000001
7.0,0.94,0.044623836954892984,0.11582085791595302
8.0,0.94,0.04764105661371904,0.12080363825712698
9.0,0.94,0.050062913689321156,0.12638178118152482
10.0,0.94,0.06909720250650159,0.11534749236434441
11.0,0.94,0.07255053052037917,0.11989416435046683
12.0,0.94,0.08415431571540412,0.1162903791554419
13.0,0.94,0.09200546664743409,0.11643922822341193
14.0,0.94,0.10478392791802123,0.1116607669528248
15.0,0.94,0.11114800067915963,0.1132966941916864
16.0,0.94,0.11546017023056432,0.11698452464028172
17.0,0.94,0.1428111514375316,0.10800000000000004
18.0,0.94,0.14692571074755906,0.11188544068997258
19.0,0.94,0.1476018568762702,0.11920929456126145
20.0,0.94,0.1520990600903791,0.12271209134715255
21.0,0.94,0.15220917665209702,0.13060197478543464
22.0,0.94,0.15607546797627825,0.13473568346125342
23.0,0.94,0.1698424475824942,0.12896870385503748
24.0,0.94,0.18155271864311454,0.12525843279441715
25.0,0.94,0.20450540679075055,0.11030574464678114
26.0,0.94,0.21569019868977207,0.10800000000000004
27.0,0.94,0.21621787285044897,0.11547232583932315
28.0,0.94,0.21776569102066132,0.12192450766911081
29.0,0.94,0.22567413474472858,0.12201606394504355
30.0,0.94,0.23133352678521618,0.12435667190455596
31.0,0.94,0.2553103619209765,0.10837983676879565
32.0,0.94,0.2679217904961489,0.10800000000000004
33.0,0.94,0.2688156275944219,0.11510616290172704
34.0,0.94,0.2723319704522524,0.11958982004389657
35.0,0.94,0.29577536997445786,0.10799999999999998
36.0,0.94,0.31454653834973156,0.10799999999999998
37.0,0.94,0.3162240231474313,0.11432251520230025
38.0,0.94,0.32439717016166913,0.11414936818806243
39.0,0.94,0.3276871360805,0.11885940226923158
40.0,0.94,0.34261732559111735,0.11192921275861423
41.0,0.94,0.35566499601014195,0.10800000000000004
42.0,0.94,0.37217883146566355,0.10799999999999998
43.0,0.94,0.37630964196756445,0.1118691894980991
44.0,0.94,0.3887731313862034,0.10799999999999998
45.0,0.94,0.3909060440787619,0.1138670873074415
46.0,0.94,0.39748105936030576,0.11529207202589764
47.0,0.94,0.4009532869365043,0.11981984444969912
48.0,0.94,0.41204568280968845,0.11672744857651496
49.0,0.94,0.41447324904691735,0.12229988233928607
50.0,0.94,0.4343818128409859,0.1103913185452175
51.0,0.94,0.44604212203715404,0.10800000000000004
52.0,0.94,0.4833629967894956,0.10800000000000004
53.0,0.94,0.48540427986610596,0.11395871692338971
54.0,0.94,0.4894625033285258,0.11790049346096987
55.0,0.94,0.5011007688156689,0.11426222797382668
56.0,0.94,0.555516107364603,0.10799999999999998
57.0,0.94,0.5565847204586661,0.11493138690593685
58.0,0.94,0.5617176831291928,0.1177984242354102
59.0,0.94,0.5641574248906753,0.12335868247392767
60.0,0.94,0.5642241775985313,0.13129192976607174
61.0,0.94,0.5654646592018907,0.1380514481627123
62.0,0.94,0.5672726188890765,0.14424348847552648
63.0,0.94,0.5683563085581836,0.1511597988064194
64.0,0.94,0.5711290185940023,0.1563870887706007
65.0,0.94,0.5720961262373662,0.16341998112723688
66.0,0.94,0.5868183093697908,0.1566977979948122
67.0,0.94,0.5894470077392883,0.1620690996253148
68.0,0.94,0.5895310869195771,0.16998502044502595
69.0,0.94,0.6037144589596856,0.1638016484049175
70.0,0.94,0.6089334094043682,0.16658269796023484
71.0,0.94,0.6423277593206699,0.1411883480439332
72.0,0.94,0.6437271747057861,0.14778893265881698
73.0,0.94,0.659040058106092,0.1404760492585111
74.0,0.94,0.6710118819205756,0.13650422544402752
