packet_id,util,create_time,receive_time
2.0,0.1,0.0,0.10800000000000001
3.0,0.1,0.009901326669684771,0.10800000000000001
4.0,0.1,0.05373811210373931,0.10800000000000003
5.0,0.1,0.36200709174782136,0.10800000000000004
6.0,0.1,0.5352102473748683,0.10799999999999998
7.0,0.1,0.5938920984650264,0.10799999999999998
8.0,0.1,0.687077969983482,0.10799999999999998
9.0,0.1,0.6934297432022812,0.10964822678120079
10.0,0.1,0.7271803286514639,0.10799999999999998
11.0,0.1,0.9048884694336101,0.1080000000000001
12.0,0.1,0.9208220746919201,0.10799999999999998
13.0,0.1,0.9393166902340722,0.1080000000000001
14.0,0.1,0.9398839507546382,0.11543273947943411
15.0,0.1,1.2831307039019246,0.1080000000000001
16.0,0.1,1.5090036598613563,0.1080000000000001
17.0,0.1,1.5994757811432758,0.1080000000000001
18.0,0.1,1.7268189427353402,0.1080000000000001
19.0,0.1,1.7479621827894047,0.1080000000000001
20.0,0.1,1.7820823161527808,0.1080000000000001
21.0,0.1,1.7881219798794952,0.10996033627328572
22.0,0.1,1.84706279024967,0.1080000000000001
23.0,0.1,1.858907718914583,0.1080000000000001
24.0,0.1,1.8964632215850121,0.10799999999999987
25.0,0.1,2.0961312531716216,0.1080000000000001
26.0,0.1,2.264597642055894,0.1080000000000001
27.0,0.1,2.4235559087680376,0.1080000000000001
28.0,0.1,2.436880453913506,0.1080000000000001
29.0,0.1,2.4502000267156,0.1080000000000001
30.0,0.1,2.484164442779192,0.1080000000000001
31.0,0.1,2.5403935755690963,0.1080000000000001
32.0,0.1,2.68274262953838,0.1080000000000001
33.0,0.1,2.8435068359518514,0.1080000000000001
34.0,0.1,2.9049282976848554,0.1080000000000001
35.0,0.1,3.0567744966711885,0.1080000000000001
36.0,0.1,3.1330346679057657,0.1080000000000001
37.0,0.1,3.2592698973160963,0.1080000000000001
38.0,0.1,3.271904822585252,0.1080000000000001
39.0,0.1,3.441666338908326,0.1080000000000001
40.0,0.1,3.5972148726298347,0.1080000000000001
41.0,0.1,3.6546603969611886,0.1080000000000001
42.0,0.1,3.698085335975697,0.1080000000000001
43.0,0.1,3.725526058423547,0.1080000000000001
44.0,0.1,3.742998133011154,0.1080000000000001
45.0,0.1,3.7753735807548026,0.1080000000000001
46.0,0.1,3.9796875174397814,0.1080000000000001
47.0,0.1,4.010951292953449,0.10799999999999965
48.0,0.1,4.012592748840294,0.11435854411315471
49.0,0.1,4.0499172344088805,0.10799999999999965
50.0,0.1,4.053410049793127,0.11250718461575282
51.0,0.1,4.14081493881957,0.10799999999999965
52.0,0.1,4.171356639509359,0.10799999999999965
53.0,0.1,4.221994637171823,0.10799999999999965
54.0,0.1,4.32484106201169,0.10799999999999965
55.0,0.1,4.334254836075672,0.10799999999999965
56.0,0.1,4.4493556011092075,0.10799999999999965
57.0,0.1,4.556725613196449,0.10799999999999965
58.0,0.1,4.567325600115386,0.10799999999999965
59.0,0.1,4.6026609792487525,0.10799999999999965
60.0,0.1,4.646007060946632,0.10799999999999965
61.0,0.1,4.870666027587743,0.10799999999999965
62.0,0.1,4.897768986369992,0.10799999999999965
63.0,0.1,4.901215128035299,0.11255385833469234
64.0,0.1,4.917481549028649,0.10799999999999965
65.0,0.1,4.9466038210093535,0.10799999999999965
66.0,0.1,5.161206145991231,0.10799999999999965
67.0,0.1,5.173861425131656,0.10799999999999965
68.0,0.1,5.288078823399611,0.10799999999999965
69.0,0.1,5.330338053419388,0.10799999999999965
70.0,0.1,5.357433605507696,0.10799999999999965
71.0,0.1,5.575936213581742,0.10799999999999965
72.0,0.1,5.699416001596137,0.10799999999999965
73.0,0.1,5.739206165629246,0.10799999999999965
74.0,0.1,5.746585556126715,0.10862060950253039
75.0,0.1,5.771071441084266,0.10799999999999965
76.0,0.1,5.780088299975174,0.10799999999999965
77.0,0.1,6.004529027829304,0.10799999999999965
78.0,0.1,6.096404141336827,0.10799999999999965
79.0,0.1,6.1007402987206145,0.11166384261621243
80.0,0.1,6.1867933505204675,0.10799999999999965
81.0,0.1,6.394695675209326,0.10799999999999965
82.0,0.1,6.452947635607222,0.10799999999999965
83.0,0.1,6.486391521919374,0.10799999999999965
84.0,0.1,6.507795441564311,0.10799999999999965
85.0,0.1,6.571144846347261,0.10799999999999965
86.0,0.1,6.585120950562328,0.10799999999999965
87.0,0.1,6.858387066922386,0.10799999999999965
88.0,0.1,6.928008260248101,0.10799999999999965
89.0,0.1,6.984134059679392,0.10799999999999965
90.0,0.1,7.181976296612053,0.10799999999999965
91.0,0.1,7.228994122085491,0.10799999999999965
92.0,0.1,7.28398305198259,0.10799999999999965
93.0,0.1,7.491043462344524,0.10799999999999965
94.0,0.1,7.602227417260219,0.10799999999999965
95.0,0.1,7.705297087406136,0.10799999999999965
96.0,0.1,7.783027551233612,0.10799999999999965
97.0,0.1,8.002589116037974,0.10800000000000054
98.0,0.1,8.005528900040408,0.11306021599756555
99.0,0.1,8.041459082875269,0.10800000000000054
100.0,0.1,8.248692213994225,0.10800000000000054
101.0,0.1,8.266557111670757,0.10800000000000054
102.0,0.1,8.311479934081222,0.10800000000000054
103.0,0.1,8.333262253632189,0.10800000000000054
104.0,0.1,8.39256002577919,0.10800000000000054
105.0,0.1,8.647800191775977,0.10800000000000054
106.0,0.1,8.656897619333783,0.10800000000000054
107.0,0.1,8.726805521895539,0.10800000000000054
108.0,0.1,8.749990817704992,0.10800000000000054
109.0,0.1,8.835195796246076,0.10800000000000054
110.0,0.1,8.926620056323998,0.10800000000000054
111.0,0.1,9.006691183148964,0.10800000000000054
112.0,0.1,9.012339908803273,0.1103512743456907
113.0,0.1,9.092131789071447,0.10800000000000054
114.0,0.1,9.212013358335668,0.10800000000000054
115.0,0.1,9.216315682313166,0.11169767602250147
116.0,0.1,9.33362117550539,0.10800000000000054
117.0,0.1,9.414227617442544,0.10800000000000054
118.0,0.1,9.421657432993484,0.10857018444905897
119.0,0.1,9.475091944349991,0.10800000000000054
120.0,0.1,9.488821284363098,0.10800000000000054
121.0,0.1,9.512739405019461,0.10800000000000054
122.0,0.1,9.52474603838997,0.10800000000000054
123.0,0.1,9.54712460135905,0.10800000000000054
124.0,0.1,9.602507864348048,0.10800000000000054
125.0,0.1,9.673248061783912,0.10800000000000054
126.0,0.1,9.701441250325828,0.10800000000000054
127.0,0.1,9.856320974971014,0.10800000000000054
